19 15 176
19 16 187
19 17 192
19 18 193
19 19 193
19 20 135
19 21 81
19 22 127
19 23 28
19 24 0
19 25 0
19 26 0
19 27 0
19 28 0
19 29 0
19 30 0
19 31 0
20 0 205
20 1 238
20 2 237
20 3 221
20 4 195
20 5 195
20 6 195
20 7 193
20 8 179
20 9 174
20 10 123
20 11 31
20 12 1
20 13 28
20 14 163
20 15 175
20 16 189
20 17 192
20 18 193
20 19 180
20 20 145
20 21 182
20 22 160
20 23 24
20 24 0
20 25 0
20 26 0
20 27 0
20 28 0
20 29 0
20 30 0
20 31 0
21 0 200
21 1 237
21 2 236
21 3 218
21 4 192
21 5 194
21 6 194
21 7 192
21 8 180
21 9 167
21 10 112
21 11 29
21 12 1
21 13 26
21 14 160
21 15 175
21 16 185
21 17 189
21 18 190
21 19 189
21 20 189
21 21 185
21 22 183
21 23 51
21 24 0
21 25 0
21 26 0
21 27 0
21 28 0
21 29 0
21 30 0
21 31 0
22 0 186
22 1 232
22 2 236
22 3 206
22 4 185
22 5 193
22 6 192
22 7 192
22 8 178
22 9 172
22 10 109
22 11 20
22 12 1
22 13 22
22 14 155
22 15 171
22 16 182
22 17 186
22 18 188
22 19 185
22 20 183
22 21 180
22 22 179
22 23 83
22 24 0
22 25 0
22 26 0
22 27 0
22 28 0
22 29 0
22 30 0
22 31 0
23 0 186
23 1 230
23 2 237
23 3 204
23 4 187
23 5 193
23 6 191
23 7 191
23 8 176
23 9 168
23 10 112
23 11 21
23 12 1
23 13 21
23 14 152
23 15 168
23 16 182
23 17 186
23 18 187
23 19 184
23 20 181
23 21 178
23 22 178
23 23 108
23 24 0
23 25 0
23 26 0
23 27 0
23 28 0
23 29 0
23 30 0
23 31 0
24 0 179
24 1 223
24 2 237
24 3 202
24 4 194
24 5 192
24 6 190
24 7 191
24 8 176
24 9 166
24 10 106
24 11 14
24 12 3
24 13 20
24 14 147
24 15 167
24 16 182
24 17 186
24 18 186
24 19 183
24 20 180
24 21 177
24 22 181
24 23 130
24 24 0
24 25 0
24 26 0
24 27 0
24 28 0
24 29 0
24 30 0
24 31 0
25 0 180
25 1 226
25 2 235
25 3 206
25 4 194
25 5 192
25 6 189
25 7 191
25 8 172
25 9 170
25 10 114
25 11 17
25 12 2
25 13 20
25 14 144
25 15 167
25 16 181
25 17 186
25 18 187
25 19 185
25 20 182
25 21 178
25 22 183
25 23 135
25 24 1
25 25 0
25 26 0
25 27 0
25 28 0
25 29 0
25 30 0
25 31 0
26 0 185
26 1 229
26 2 228
26 3 215
26 4 198
26 5 191
26 6 187
26 7 191
26 8 163
26 9 167
26 10 125
26 11 20
26 12 2
26 13 17
26 14 141
26 15 166
26 16 181
26 17 185
26 18 187
26 19 185
26 20 183
26 21 180
26 22 185
26 23 144
26 24 6
26 25 0
26 26 0
26 27 0
26 28 0
26 29 0
26 30 0
26 31 0
27 0 201
27 1 230
27 2 225
27 3 225
27 4 207
27 5 187
27 6 187
27 7 190
27 8 154
27 9 164
27 10 126
27 11 15
27 12 2
27 13 18
27 14 139
27 15 167
27 16 182
27 17 187
27 18 188
27 19 187
27 20 186
27 21 183
27 22 190
27 23 142
27 24 3
27 25 0
27 26 0
27 27 0
27 28 0
27 29 0
27 30 0
27 31 0
28 0 221
28 1 232
28 2 226
28 3 224
28 4 208
28 5 186
28 6 187
28 7 189
28 8 159
28 9 159
28 10 128
28 11 18
28 12 1
28 13 16
28 14 140
28 15 170
28 16 184
28 17 189
28 18 191
28 19 191
28 20 190
28 21 188
28 22 192
28 23 104
28 24 0
28 25 0
28 26 0
28 27 0
28 28 0
28 29 0
28 30 0
28 31 0
29 0 223
29 1 229
29 2 229
29 3 221
29 4 208
29 5 186
29 6 187
29 7 188
29 8 162
29 9 161
29 10 117
29 11 23
29 12 0
29 13 14
29 14 139
29 15 170
29 16 185
29 17 189
29 18 192
29 19 191
29 20 189
29 21 187
29 22 193
29 23 118
29 24 1
29 25 0
29 26 0
29 27 0
29 28 0
29 29 0
29 30 3
29 31 1
30 0 226
30 1 230
30 2 228
30 3 219
30 4 207
30 5 185
30 6 188
30 7 188
30 8 166
30 9 165
30 10 118
30 11 28
30 12 1
30 13 12
30 14 135
30 15 167
30 16 184
30 17 188
30 18 190
30 19 190
30 20 188
30 21 186
30 22 195
30 23 89
30 24 0
30 25 0
30 26 0
30 27 0
30 28 0
30 29 0
30 30 6
30 31 1
31 0 217
31 1 233
31 2 226
31 3 216
31 4 204
31 5 184
31 6 188
31 7 187
31 8 168
31 9 170
31 10 127
31 11 31
31 12 1
31 13 10
31 14 130
31 15 163
31 16 182
31 17 186
31 18 188
31 19 186
31 20 185
31 21 181
31 22 188
31 23 151
31 24 6
31 25 0
31 26 0
31 27 0
31 28 0
31 29 1
31 30 1
31 31 0
32 0 190
32 1 206
32 2 225
32 3 213
32 4 201
32 5 184
32 6 188
32 7 186
32 8 175
32 9 166
32 10 111
32 11 32
32 12 1
32 13 9
32 14 122
32 15 156
32 16 178
32 17 181
32 18 181
32 19 179
32 20 177
32 21 173
32 22 178
32 23 142
32 24 6
32 25 0
32 26 0
32 27 3
32 28 4
32 29 0
32 30 0
32 31 0
33 0 167
33 1 194
33 2 223
33 3 209
33 4 198
33 5 183
33 6 187
33 7 184
33 8 179
33 9 147
33 10 100
33 11 32
33 12 1
33 13 8
33 14 114
33 15 148
33 16 171
33 17 174
33 18 174
33 19 172
33 20 168
33 21 164
33 22 169
33 23 134
33 24 9
33 25 0
33 26 0
33 27 1
33 28 1
33 29 0
33 30 0
33 31 0
34 0 147
34 1 193
34 2 220
34 3 205
34 4 195
34 5 182
34 6 187
34 7 188
34 8 118
34 9 51
34 10 45
34 11 16
34 12 4
34 13 7
34 14 101
34 15 136
34 16 156
34 17 162
34 18 164
34 19 162
34 20 159
34 21 157
34 22 161
34 23 108
34 24 3
34 25 0
34 26 0
34 27 0
34 28 0
34 29 0
34 30 0
34 31 0
35 0 101
35 1 176
35 2 218
35 3 202
35 4 191
35 5 181
35 6 187
35 7 186
35 8 140
35 9 69
35 10 37
35 11 11
35 12 4
35 13 10
35 14 96
35 15 132
35 16 157
35 17 161
35 18 161
35 19 159
35 20 157
35 21 152
35 22 157
35 23 126
35 24 7
35 25 0
35 26 0
35 27 0
35 28 0
35 29 0
35 30 0
35 31 0
36 0 82
36 1 166
36 2 216
36 3 197
36 4 185
36 5 178
36 6 186
36 7 183
36 8 182
36 9 109
36 10 36
36 11 13
36 12 3
36 13 8
36 14 94
36 15 130
36 16 158
36 17 161
36 18 160
36 19 157
36 20 154
36 21 148
36 22 154
36 23 121
36 24 8
36 25 0
36 26 0
36 27 0
36 28 0
36 29 1
36 30 0
36 31 0
37 0 76
37 1 161
37 2 213
37 3 192
37 4 181
37 5 176
37 6 186
37 7 184
37 8 174
37 9 142
37 10 51
37 11 11
37 12 4
37 13 6
37 14 92
37 15 128
37 16 157
37 17 160
37 18 158
37 19 155
37 20 152
37 21 145
37 22 152
37 23 103
37 24 0
37 25 0
37 26 0
37 27 0
37 28 0
37 29 2
37 30 1
37 31 0
38 0 83
38 1 179
38 2 210
38 3 189
38 4 179
38 5 172
38 6 185
38 7 183
38 8 173
38 9 128
38 10 50
38 11 9
38 12 3
38 13 6
38 14 90
38 15 128
38 16 156
38 17 159
38 18 156
38 19 154
38 20 151
38 21 144
38 22 151
38 23 111
38 24 0
38 25 0
38 26 0
38 27 0
38 28 0
38 29 0
38 30 0
38 31 0
39 0 92
39 1 195
39 2 208
39 3 185
39 4 179
39 5 174
39 6 184
39 7 183
39 8 172
39 9 111
39 10 49
39 11 15
39 12 3
39 13 6
39 14 89
39 15 128
39 16 155
39 17 158
39 18 157
39 19 155
39 20 152
39 21 144
39 22 150
39 23 127
39 24 11
39 25 0
39 26 0
39 27 0
39 28 0
39 29 0
39 30 0
39 31 0
40 0 105
40 1 195
40 2 202
40 3 182
40 4 181
40 5 180
40 6 183
40 7 183
40 8 172
40 9 128
40 10 65
40 11 9
40 12 4
40 13 4
40 14 89
40 15 127
40 16 156
40 17 159
40 18 157
40 19 157
40 20 152
40 21 144
40 22 151
40 23 132
40 24 13
40 25 0
40 26 0
40 27 0
40 28 0
40 29 1
40 30 1
40 31 0
41 0 144
41 1 207
41 2 197
41 3 180
41 4 180
41 5 181
41 6 183
41 7 183
41 8 172
41 9 129
41 10 83
41 11 16
41 12 3
41 13 3
41 14 88
41 15 127
41 16 157
41 17 160
41 18 159
41 19 158
41 20 153
41 21 145
41 22 144
41 23 126
41 24 23
41 25 0
41 26 0
41 27 0
41 28 0
41 29 0
41 30 0
41 31 1
42 0 169
42 1 209
42 2 188
42 3 179
42 4 180
42 5 182
42 6 184
42 7 183
42 8 164
42 9 122
42 10 86
42 11 15
42 12 1
42 13 2
42 14 84
42 15 126
42 16 154
42 17 158
42 18 157
42 19 155
42 20 150
42 21 142
42 22 138
42 23 85
42 24 17
42 25 0
42 26 0
42 27 0
42 28 0
42 29 0
42 30 0
42 31 0
43 0 155
43 1 190
43 2 163
43 3 181
43 4 180
43 5 183
43 6 185
43 7 183
43 8 156
43 9 69
43 10 42
43 11 13
43 12 2
43 13 3
43 14 80
43 15 120
43 16 148
43 17 152
43 18 151
43 19 150
43 20 145
43 21 137
43 22 141
43 23 118
43 24 14
43 25 0
43 26 0
43 27 0
43 28 0
43 29 0
43 30 0
43 31 0
44 0 143
44 1 181
44 2 152
44 3 182
44 4 185
44 5 185
44 6 186
44 7 182
44 8 166
44 9 122
44 10 94
44 11 15
44 12 2
44 13 2
44 14 78
44 15 119
44 16 151
44 17 155
44 18 152
44 19 152
44 20 147
44 21 140
44 22 134
44 23 74
44 24 4
44 25 0
44 26 0
44 27 0
44 28 0
44 29 0
44 30 0
44 31 0
45 0 180
45 1 186
45 2 162
45 3 184
45 4 190
45 5 186
45 6 188
45 7 181
45 8 176
45 9 156
45 10 86
45 11 9
45 12 3
45 13 1
45 14 77
45 15 120
45 16 154
45 17 158
45 18 156
45 19 157
45 20 152
45 21 144
45 22 149
45 23 84
45 24 8
45 25 0
45 26 0
45 27 0
45 28 0
45 29 0
45 30 0
45 31 0
46 0 215
46 1 180
46 2 164
46 3 186
46 4 194
46 5 188
46 6 189
46 7 182
46 8 182
46 9 126
46 10 38
46 11 10
46 12 3
46 13 3
46 14 74
46 15 117
46 16 150
46 17 156
46 18 156
46 19 157
46 20 152
46 21 145
46 22 151
46 23 149
46 24 43
46 25 0
46 26 0
46 27 0
46 28 0
46 29 0
46 30 0
46 31 0
47 0 213
47 1 165
47 2 150
47 3 188
47 4 200
47 5 191
47 6 191
47 7 182
47 8 181
47 9 144
47 10 70
47 11 15
47 12 3
47 13 1
47 14 73
47 15 119
47 16 156
47 17 163
47 18 162
47 19 162
47 20 157
47 21 149
47 22 155
47 23 160
47 24 65
47 25 0
47 26 0
47 27 0
47 28 0
47 29 0
47 30 0
47 31 0
48 0 209
48 1 161
48 2 161
48 3 186
48 4 205
48 5 195
48 6 193
48 7 185
48 8 179
48 9 162
48 10 99
48 11 19
48 12 2
48 13 2
48 14 72
48 15 122
48 16 161
48 17 168
48 18 166
48 19 167
48 20 161
48 21 152
48 22 161
48 23 165
48 24 83
48 25 0
48 26 0
48 27 0
48 28 0
48 29 0
48 30 0
48 31 0
49 0 190
49 1 163
49 2 189
49 3 188
49 4 208
49 5 196
49 6 195
49 7 187
49 8 176
49 9 143
49 10 93
49 11 23
49 12 1
49 13 0
49 14 72
49 15 126
49 16 163
49 17 169
49 18 168
49 19 168
49 20 161
49 21 153
49 22 162
49 23 164
49 24 66
49 25 0
49 26 0
49 27 0
49 28 0
49 29 0
49 30 0
49 31 0
50 0 161
50 1 151
50 2 196
50 3 189
50 4 208
50 5 197
50 6 196
50 7 186
50 8 175
50 9 146
50 10 60
50 11 11
50 12 2
50 13 0
50 14 71
50 15 126
50 16 162
50 17 168
50 18 167
50 19 167
50 20 161
50 21 152
50 22 159
50 23 163
50 24 77
50 25 0
50 26 0
50 27 0
50 28 0
50 29 0
50 30 0
50 31 0
51 0 162
51 1 135
51 2 195
51 3 188
51 4 205
51 5 197
51 6 197
51 7 186
51 8 176
51 9 139
51 10 77
51 11 15
51 12 1
51 13 0
51 14 70
51 15 124
51 16 160
51 17 167
51 18 166
51 19 166
51 20 160
51 21 152
51 22 160
51 23 146
51 24 35
51 25 0
51 26 0
51 27 0
51 28 0
51 29 0
51 30 0
51 31 0
52 0 160
52 1 120
52 2 196
52 3 182
52 4 205
52 5 198
52 6 198
52 7 185
52 8 177
52 9 135
52 10 79
52 11 13
52 12 2
52 13 0
52 14 68
52 15 121
52 16 158
52 17 166
52 18 166
52 19 166
52 20 158
52 21 151
52 22 160
52 23 145
52 24 42
52 25 0
52 26 0
52 27 0
52 28 0
52 29 1
52 30 0
52 31 1
53 0 158
53 1 102
53 2 177
53 3 188
53 4 203
53 5 198
53 6 197
53 7 181
53 8 171
53 9 126
53 10 88
53 11 16
53 12 2
53 13 0
53 14 65
53 15 115
53 16 153
53 17 162
53 18 161
53 19 160
53 20 153
53 21 146
53 22 151
53 23 152
53 24 66
53 25 0
53 26 0
53 27 0
53 28 0
53 29 0
53 30 0
53 31 0
54 0 162
54 1 89
54 2 148
54 3 188
54 4 202
54 5 199
54 6 196
54 7 177
54 8 168
54 9 126
54 10 85
54 11 12
54 12 2
54 13 0
54 14 61
54 15 110
54 16 150
54 17 159
54 18 159
54 19 158
54 20 152
54 21 145
54 22 148
54 23 157
54 24 57
54 25 0
54 26 0
54 27 0
54 28 0
54 29 0
54 30 0
54 31 0
55 0 197
55 1 113
55 2 145
55 3 182
55 4 201
55 5 199
55 6 196
55 7 179
55 8 170
55 9 146
55 10 92
55 11 16
55 12 4
55 13 0
55 14 60
55 15 110
55 16 152
55 17 161
55 18 161
55 19 160
55 20 153
55 21 145
55 22 154
55 23 159
55 24 69
55 25 0
55 26 0
55 27 0
55 28 0
55 29 0
55 30 0
55 31 0
56 0 189
56 1 140
56 2 122
56 3 139
56 4 203
56 5 200
56 6 198
56 7 173
56 8 178
56 9 164
56 10 100
56 11 14
56 12 2
56 13 0
56 14 58
56 15 109
56 16 152
56 17 162
56 18 162
56 19 162
56 20 153
56 21 145
56 22 156
56 23 159
56 24 109
56 25 0
56 26 0
56 27 0
56 28 0
56 29 0
56 30 0
56 31 0
57 0 95
57 1 26
57 2 11
57 3 104
57 4 205
57 5 201
57 6 198
57 7 172
57 8 176
57 9 142
57 10 103
57 11 21
57 12 1
57 13 0
57 14 56
57 15 106
57 16 148
57 17 158
57 18 159
57 19 158
57 20 150
57 21 142
57 22 152
57 23 156
57 24 112
57 25 0
57 26 0
57 27 0
57 28 0
57 29 0
57 30 0
57 31 0
58 0 7
58 1 0
58 2 0
58 3 135
58 4 208
58 5 202
58 6 197
58 7 180
58 8 178
58 9 132
58 10 97
58 11 22
58 12 1
58 13 0
58 14 52
58 15 102
58 16 145
58 17 156
58 18 157
58 19 155
58 20 146
58 21 139
58 22 148
58 23 153
58 24 86
58 25 0
58 26 0
58 27 0
58 28 0
58 29 0
58 30 0
58 31 0
59 0 0
59 1 0
59 2 2
59 3 92
59 4 181
59 5 202
59 6 199
59 7 163
59 8 160
59 9 139
59 10 93
59 11 16
59 12 1
59 13 0
59 14 49
59 15 97
59 16 141
59 17 152
59 18 153
59 19 151
59 20 142
59 21 134
59 22 142
59 23 148
59 24 62
59 25 0
59 26 0
59 27 0
59 28 0
59 29 0
59 30 0
59 31 0
60 0 0
60 1 0
60 2 2
60 3 7
60 4 88
60 5 205
60 6 198
60 7 178
60 8 158
60 9 124
60 10 87
60 11 12
60 12 1
60 13 0
60 14 47
60 15 94
60 16 140
60 17 152
60 18 153
60 19 151
60 20 142
60 21 133
60 22 144
60 23 149
60 24 52
60 25 0
60 26 0
60 27 0
60 28 0
60 29 0
60 30 0
60 31 0
61 0 0
61 1 0
61 2 0
61 3 0
61 4 126
61 5 213
61 6 201
61 7 184
61 8 173
61 9 114
61 10 77
61 11 14
61 12 0
61 13 0
61 14 45
61 15 93
61 16 140
61 17 153
61 18 153
61 19 151
61 20 141
61 21 132
61 22 144
61 23 144
61 24 37
61 25 0
61 26 0
61 27 0
61 28 0
61 29 0
61 30 0
61 31 0
62 0 0
62 1 0
62 2 0
62 3 2
62 4 76
62 5 112
62 6 141
62 7 179
62 8 167
62 9 97
62 10 68
62 11 13
62 12 0
62 13 0
62 14 43
62 15 89
62 16 135
62 17 149
62 18 147
62 19 144
62 20 136
62 21 127
62 22 136
62 23 140
62 24 63
62 25 0
62 26 0
62 27 0
62 28 0
62 29 0
62 30 0
62 31 0
63 0 0
63 1 0
63 2 0
63 3 0
63 4 1
63 5 0
63 6 12
63 7 147
63 8 155
63 9 94
63 10 65
63 11 12
63 12 0
63 13 0
63 14 40
63 15 85
63 16 130
63 17 146
63 18 144
63 19 139
63 20 131
63 21 123
63 22 132
63 23 133
63 24 47
63 25 0
63 26 0
63 27 0
63 28 0
63 29 0
63 30 0
63 31 0
